model,threshold,accuracy,precision,recall,specificity,f1_score,roc_auc,pr_auc,TP,FP,TN,FN,predicted_positive_count,predicted_positive_ratio,youden_j
ElasticNet,0.47,0.9925430584186681,0.0,0.0,0.9999977485920257,0.0,0.8077306483244295,0.03458897835211187,0,2,888331,6672,2,2.234624387573254e-06,-2.2514079742741444e-06
ElasticNet,0.475,0.9925430584186681,0.0,0.0,0.9999977485920257,0.0,0.8077306483244295,0.03458897835211187,0,2,888331,6672,2,2.234624387573254e-06,-2.2514079742741444e-06
ElasticNet,0.48,0.9925430584186681,0.0,0.0,0.9999977485920257,0.0,0.8077306483244295,0.03458897835211187,0,2,888331,6672,2,2.234624387573254e-06,-2.2514079742741444e-06
ElasticNet,0.485,0.9925441757308618,0.0,0.0,0.9999988742960129,0.0,0.8077306483244295,0.03458897835211187,0,1,888332,6672,1,1.117312193786627e-06,-1.1257039871370722e-06
ElasticNet,0.49,0.9925441757308618,0.0,0.0,0.9999988742960129,0.0,0.8077306483244295,0.03458897835211187,0,1,888332,6672,1,1.117312193786627e-06,-1.1257039871370722e-06
ElasticNet,0.495,0.9925441757308618,0.0,0.0,0.9999988742960129,0.0,0.8077306483244295,0.03458897835211187,0,1,888332,6672,1,1.117312193786627e-06,-1.1257039871370722e-06
ElasticNet,0.5,0.9925441757308618,0.0,0.0,0.9999988742960129,0.0,0.8077306483244295,0.03458897835211187,0,1,888332,6672,1,1.117312193786627e-06,-1.1257039871370722e-06
ElasticNet,0.505,0.9925441757308618,0.0,0.0,0.9999988742960129,0.0,0.8077306483244295,0.03458897835211187,0,1,888332,6672,1,1.117312193786627e-06,-1.1257039871370722e-06
ElasticNet,0.51,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.515,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.52,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.525,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.53,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.535,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.54,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.545,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.55,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.555,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.56,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.565,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.57,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.575,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.58,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.585,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.59,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.595,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.6,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.605,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.61,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.615,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.62,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.625,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.63,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.635,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.64,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.645,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.65,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.655,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.66,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.665,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.67,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.675,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.68,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.685,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.69,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.695,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.7,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.705,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.71,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
ElasticNet,0.715,0.9925452930430556,0.0,0.0,1.0,0.0,0.8077306483244295,0.03458897835211187,0,0,888333,6672,0,0.0,0.0
