model,threshold,accuracy,precision,recall,specificity,f1_score,roc_auc,pr_auc,TP,FP,TN,FN,predicted_positive_count,predicted_positive_ratio,youden_j
XGBoost weighted,0.17,0.4340958989055927,0.012387978451278309,0.9515887290167866,0.4302091670578488,0.024457563296320196,0.8438828681643706,0.0751959398409417,6349,506164,382169,323,512513,0.5726370243741655,0.3817978960746353
XGBoost weighted,0.175,0.44201317311076477,0.012528863676386495,0.9490407673860911,0.43820504247843994,0.02473123529239452,0.8438828681643706,0.0751959398409417,6332,499061,389272,340,505393,0.5646817615544047,0.38724580986453105
XGBoost weighted,0.18,0.44970698487717947,0.012676511241150615,0.9470923261390888,0.4459712742856564,0.025018162814038517,0.8438828681643706,0.0751959398409417,6319,492162,396171,353,498481,0.5569588996709516,0.3930636004247452
XGBoost weighted,0.185,0.45743431600940776,0.012840986998297227,0.9460431654676259,0.45376452298856396,0.025338051434799277,0.8438828681643706,0.0751959398409417,6312,485239,403094,360,491551,0.5492159261680102,0.39980768845618986
XGBoost weighted,0.19,0.46485550360053857,0.013000806363465754,0.9448441247002398,0.4612504545029848,0.02564869345864738,0.8438828681643706,0.0751959398409417,6304,478589,409744,368,484893,0.5417768615817788,0.40609457920322467
XGBoost weighted,0.195,0.4721671945966782,0.013158307357488255,0.9433453237410072,0.4686283184346411,0.025954585660648122,0.8438828681643706,0.0751959398409417,6294,472035,416298,378,478329,0.5344428243417635,0.41197364217564836
XGBoost weighted,0.2,0.4793135233881375,0.013316013756772965,0.9418465227817746,0.4758395781762019,0.026260747829539164,0.8438828681643706,0.0751959398409417,6284,465629,422704,388,471913,0.5272741493064285,0.4176861009579764
XGBoost weighted,0.205,0.48622745124328914,0.0134616004036977,0.9395983213429256,0.4828223200083752,0.026542921076197108,0.8438828681643706,0.0751959398409417,6269,459426,428907,403,465695,0.5203267020854632,0.42242064135130075
XGBoost weighted,0.21,0.4933346741079659,0.01361413623280543,0.9372002398081535,0.4900009343343093,0.026838407293110773,0.8438828681643706,0.0751959398409417,6253,453049,435284,419,459302,0.5131837252305853,0.42720117414246284
XGBoost weighted,0.215,0.500135753431545,0.013754068516577482,0.9342026378896883,0.49687560858371804,0.027109016694683234,0.8438828681643706,0.0751959398409417,6233,446942,441391,439,453175,0.5063379534192547,0.4310782464734064
XGBoost weighted,0.22,0.5068183976625829,0.013896716134861212,0.9313549160671463,0.5036298325065037,0.027384824206527582,0.8438828681643706,0.0751959398409417,6214,440942,447391,458,447156,0.49961285132485295,0.43498474857365
XGBoost weighted,0.225,0.5133993664839861,0.01406018411498348,0.9298561151079137,0.5102714860305764,0.02770149893507294,0.8438828681643706,0.0751959398409417,6204,435042,453291,468,441246,0.49300953625957394,0.44012760113849003
XGBoost weighted,0.23,0.5197982134178022,0.014204917298723486,0.927158273381295,0.5167386554366437,0.027981137836279132,0.8438828681643706,0.0751959398409417,6186,429297,459036,486,435483,0.4865704660867816,0.44389692881793863
XGBoost weighted,0.235,0.5263199646929346,0.014354946835254465,0.924310551558753,0.5233307779852825,0.028270835243421655,0.8438828681643706,0.0751959398409417,6167,423441,464892,505,429608,0.4800062569482852,0.44764132954403557
XGBoost weighted,0.24,0.5324484220758543,0.014497093742999635,0.9214628297362111,0.5295266527304513,0.028545096191123998,0.8438828681643706,0.0751959398409417,6148,417937,470396,524,424085,0.47383534170200164,0.4509894824666625
XGBoost weighted,0.245,0.538707604985447,0.01465404551548449,0.9190647482014388,0.535850857730153,0.028848121602453883,0.8438828681643706,0.0751959398409417,6132,412319,476014,540,418451,0.4675404048022078,0.45491560593159175
XGBoost weighted,0.25,0.5446360634856788,0.01481875945537065,0.9175659472422062,0.5418351001257411,0.029166478083454617,0.8438828681643706,0.0751959398409417,6122,407003,481330,550,413125,0.46158960005810024,0.4594010473679473
XGBoost weighted,0.255,0.5507343534393663,0.014955288691534905,0.9136690647482014,0.5480084607911673,0.029428874186252525,0.8438828681643706,0.0751959398409417,6096,401519,486814,576,407615,0.4554332098703359,0.4616775255393688
